Plan	Levy	Application ID	Decision	Application Description	Short Description	locality	AssessedBy	DeterminedBy	ApprovalDate	ApprovalYear	Property_No	Purpose	BALANCE	LEVIED	PAID
S94-05	S94-05 - Casual Open Space (Local)	0696/2000DA	Approved	managers residence, maintenance shed, swimming pool and change existing managers residence to community building	managers residence, maintenance shed, swimming pool and chan	TWEED HEADS WEST	DevUnit	Council	2000-08-30 00:00:00.000	2000	38869	Open Space	0.000000	109.000000	-109.000000
S94-05	S94-05 - Casual Open Space (Local)	0754/2000DA	Approved	tourist accommodation consisting of two self contained cabins	tourist accommodation consisting of two self contained cabin	CHOWAN CREEK	DevUnit	Council	2000-08-23 00:00:00.000	2000	3139	Open Space	338.000000	676.000000	-338.000000
S94-05	S94-05 - Casual Open Space (Local)	0960/2000DA	Approved	the erection of a seven storey residential flat building comprising 33 x 2 bedroom units	the erection of a seven storey residential flat building com	TWEED HEADS	DevUnit	Council	2000-12-06 00:00:00.000	2000	39778	Open Space	0.000000	2505.000000	-2505.000000
S94-05	S94-05 - Casual Open Space (Local)	0976/2001DA	Approved	the erection of a multi-dwelling housing development comprising 6 x 3 bedroom dwellings	the erection of a multi-dwelling housing development compris	KINGSCLIFF	DevUnit	Council	2002-02-27 00:00:00.000	2002	10276	Open Space	487.000000	487.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	1002/2001DA	Approved	a two (2) lot residential subdivision	a two (2) lot residential subdivision	FINGAL HEAD	DevUnit	Council	2001-11-21 00:00:00.000	2001	14339	Open Space	0.000000	333.000000	-333.000000
S94-05	S94-05 - Casual Open Space (Local)	1012/2001DA	Approved	a two (2) lot residential subdivision	a two (2) lot residential subdivision	BILAMBIL HEIGHTS	DevUnit	Council	2002-04-24 11:33:59.000	2002	24856	Open Space	0.000000	549.000000	-549.000000
S94-05	S94-05 - Casual Open Space (Local)	1063/2000DA	Approved	a two lot residential subdivision and erection of a dwelling house	a two lot residential subdivision and erection of a dwelling	TWEED HEADS	DevUnit	Council	2001-03-07 00:00:00.000	2001	19767	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	1063/2001DA	Approved	a two (2) lot residential subdivision	a two (2) lot residential subdivision	CHINDERAH	DevUnit	Council	2001-12-14 00:00:00.000	2001	3106	Open Space	0.000000	333.000000	-333.000000
S94-05	S94-05 - Casual Open Space (Local)	1114/2001DA	Approved	the erection of a multi-dwelling housing development comprising 22 x 3 bedroom dwellings	the erection of a multi-dwelling housing development compris	POTTSVILLE	DevUnit	Council	2001-12-21 00:00:00.000	2001	3486	Open Space	0.000000	2827.000000	-2827.000000
S94-05	S94-05 - Casual Open Space (Local)	1150/2000DA	Approved	the erection of a cluster housing development comprising 3 detached dwellings	the erection of a cluster housing development comprising 3 d	TWEED HEADS	DevUnit	Council	2001-03-07 00:00:00.000	2001	47	Open Space	0.000000	160.000000	-160.000000
S94-05	S94-05 - Casual Open Space (Local)	1152/2001DA	Approved	a residential subdivision (71 allotments)	a residential subdivision (71 allotments)	POTTSVILLE	DevUnit	Council	2002-04-08 14:39:01.000	2002	51410	Open Space	0.000000	6415.000000	-6415.000000
S94-05	S94-05 - Casual Open Space (Local)	1165/2001DA	Approved	the erection of an attached dual occupancy	the erection of an attached dual occupancy	TWEED HEADS WEST	DevUnit	Council	2002-01-22 00:00:00.000	2002	43245	Open Space	0.000000	84.000000	-84.000000
S94-05	S94-05 - Casual Open Space (Local)	1197/2000DA	Approved	the erection of a detached dual occupancy	the erection of a detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2001-03-08 00:00:00.000	2001	412	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	1290/2001DA	Approved	a fifteen (15) lot residential subdivision in three (3) stages	a fifteen (15) lot residential subdivision in three (3) stag	TWEED HEADS WEST	DevUnit	Council	2002-02-13 00:00:00.000	2002	39588	Open Space	0.000000	1782.000000	-1782.000000
S94-05	S94-05 - Casual Open Space (Local)	1338/2001DA	Approved	erection of a rural workers dwelling	erection of a rural workers dwelling	BILAMBIL HEIGHTS	DevUnit	Council	2002-09-03 15:56:55.000	2002	1260	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	1341/2000DA	Approved	multi-dwelling housing development comprising 12x3 bedroom dwellings	multi-dwelling housing development comprising 12x3 bedroom d	KINGSCLIFF	DevUnit	Council	2001-03-20 00:00:00.000	2001	1574	Open Space	0.000000	1141.000000	-1141.000000
S94-05	S94-05 - Casual Open Space (Local)	D87/0119	Approved	erection of 7 homesites as a multiple occupancy	erection of 7 homesites as a multiple occupancy	MOUNT BURRELL	DevUnit	Council	1987-03-03 00:00:00.000	1987	20274	Open Space	0.000000	483.000000	-483.000000
S94-05	S94-05 - Casual Open Space (Local)	D94/0171	Approved	erection of a residential flat building comprising 102 dwelling	erection of a residential flat building comprising 102 dwell	TWEED HEADS WEST	DevUnit	Council	1994-09-23 00:00:00.000	1994	6756	Open Space	0.000000	9701.000000	-9701.000000
S94-05	S94-05 - Casual Open Space (Local)	D95/0224	Approved	hotel resort development	hotel resort development	TWEED HEADS	DevUnit	Council	1995-12-27 00:00:00.000	1995	49369	Open Space	0.000000	128.000000	-128.000000
S94-05	S94-05 - Casual Open Space (Local)	D97/0481	Approved	staged residential development comprising 4 x 3 bedroom units	staged residential development comprising 4 x 3 bedroom unit	TWEED HEADS WEST	DevUnit	Council	1998-02-25 00:00:00.000	1998	7983	Open Space	0.000000	337.000000	-337.000000
S94-05	S94-05 - Casual Open Space (Local)	D98/0192	Approved	cluster housing development comprising 4 x 3 bedroom units	cluster housing development comprising 4 x 3 bedroom units	FINGAL HEAD	DevUnit	Council	1998-08-26 00:00:00.000	1998	14354	Open Space	0.000000	1052.000000	-1052.000000
S94-05	S94-05 - Casual Open Space (Local)	D98/0211	Approved	mixed commercial/retail development - former Markwell Pacific site	mixed commercial/retail development - former Markwell Pacifi	TWEED HEADS	DevUnit	Council	1998-09-09 00:00:00.000	1998	41668	Open Space	0.000000	218.000000	-218.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0560	Approved	multi-dwelling housing comprising 6 dwellings in 3 floors with parking under	multi-dwelling housing comprising 6 dwellings in 3 floors wi	KINGSCLIFF	DevUnit	Council	2002-09-06 12:08:32.000	2002	10321	Open Space	0.000000	487.000000	-487.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0628	Approved	attached dual occupancy & swimming pool	attached dual occupancy & swimming pool	TWEED HEADS	DevUnit	Council	2002-09-17 00:00:00.000	2002	13167	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0686	Approved	multi dwelling housing for tourist accommodation	multi dwelling housing for tourist accommodation	KINGSCLIFF	DevUnit	Council	2002-09-17 13:48:03.000	2002	8416	Open Space	0.000000	3474.000000	-3474.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0693	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	TWEED HEADS	DevUnit	Council	2002-12-10 10:12:03.000	2002	9284	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0732	Approved	multi-dwelling housing development comprising 6 x 3 bedroom  units	multi-dwelling housing development comprising 6 x 3 bedroom 	KINGSCLIFF	DevUnit	Council	2002-09-23 11:20:09.000	2002	10354	Open Space	0.000000	487.000000	-487.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0868	Approved	6 x 3 bedroom units & pool	6 x 3 bedroom units & pool	KINGSCLIFF	DevUnit	Council	2002-09-18 12:45:09.000	2002	13348	Open Space	0.000000	487.000000	-487.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/0980	Approved	multi-dwelling housing comprising 17 x 3 bedroom and 4 x 4 bedroom units in 6 storeys	multi-dwelling housing comprising 17 x 3 bedroom and 4 x 4 b	TWEED HEADS	DevUnit	Council	2002-12-06 10:43:40.000	2002	7497	Open Space	0.000000	1788.000000	-1788.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1059	Approved	6 residential flats	6 residential flats	TWEED HEADS SOUTH	DevUnit	Council	2002-11-26 09:01:27.000	2002	18515	Open Space	0.000000	487.000000	-487.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1070	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2002-09-19 09:34:38.000	2002	44500	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1078	Approved	5 lot subdivision	5 lot subdivision	BANORA POINT	DevUnit	Council	2002-10-23 16:16:04.000	2002	24867	Open Space	0.000000	668.000000	-668.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1136	Approved	mixed commercial/tourist accommodation development including 8 units	mixed commercial/tourist accommodation development including	KINGSCLIFF	DevUnit	Council	2003-07-07 07:45:54.000	2003	10157	Open Space	0.000000	1321.000000	-1321.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1147	Approved	demolition of warehouse, construction of commercial & residential premises	demolition of warehouse, construction of commercial & reside	TWEED HEADS	DevUnit	Council	2002-12-05 00:00:00.000	2002	15428	Open Space	0.000000	1636.000000	-1636.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1153	Approved	two lot subdivision	two lot subdivision	MURWILLUMBAH	DevUnit	Council	2002-10-18 11:14:53.000	2002	25031	Open Space	167.000000	167.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1160	Approved	conversion of a dwelling to an attached dual occupancy	conversion of a dwelling to an attached dual occupancy	TERRANORA	DevUnit	Council	2002-09-05 15:39:12.000	2002	2868	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1231	Approved	detached dual occupancy	detached dual occupancy	BILAMBIL HEIGHTS	DevUnit	Council	2002-12-27 09:05:02.000	2002	35577	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1254	Approved	multi-dwelling housing comprising 19 dwellings	multi-dwelling housing comprising 19 dwellings	BOGANGAR	DevUnit	Council	2002-10-09 15:43:48.000	2002	42922	Open Space	0.000000	1905.000000	-1905.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1259	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2002-10-01 09:46:30.000	2002	40705	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1260	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2003-01-03 15:09:57.000	2003	5562	Open Space	161.000000	161.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1281	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2002-10-28 10:00:48.000	2002	44715	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1297	Approved	dwelling, bed & breakfast, boat storage, boundary adjustment & pool	dwelling, bed & breakfast, boat storage, boundary adjustment	CHINDERAH	DevUnit	Council	2002-11-20 15:18:05.000	2002	35983	Open Space	254.000000	254.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1361	Approved	attached dual occupancy	attached dual occupancy	KINGSCLIFF	DevUnit	Council	2002-11-05 09:26:38.000	2002	14397	Open Space	51.000000	51.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1363	Approved	conversion of dwelling to attached dual occupancy	conversion of dwelling to attached dual occupancy	TWEED HEADS	DevUnit	Council	2003-02-11 13:29:59.000	2003	14256	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1478	Approved	twelve (12) residential units	twelve (12) residential units	POTTSVILLE	DevUnit	Council	2003-05-16 11:20:58.000	2003	4145	Open Space	0.000000	1140.000000	-1140.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1509	Approved	multi unit development comprising 20 units	multi unit development comprising 20 units	TWEED HEADS	DevUnit	Council	2002-12-24 10:59:42.000	2002	17319	Open Space	0.000000	1847.000000	-1847.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1518	Approved	detached dual occupancy	detached dual occupancy	KINGSCLIFF	DevUnit	Council	2002-12-05 14:16:59.000	2002	11913	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1587	Approved	subdivision	subdivision	TWEED HEADS	DevUnit	Council	2002-11-22 15:33:09.000	2002	9278	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1589	Approved	detached dual occupancy	detached dual occupancy	KINGSCLIFF	DevUnit	Council	2002-12-12 14:14:21.000	2002	11845	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1655	Approved	commercial & residential development consisting of 4 shop areas, car parking and 4 residential units	commercial & residential development consisting of 4 shop ar	POTTSVILLE	DevUnit	Council	2003-08-22 09:59:06.000	2003	5551	Open Space	0.000000	269.000000	-269.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1686	Approved	mixed commercial/residential development containing three offices and two residential units	mixed commercial/residential development containing three of	FINGAL HEAD	DevUnit	Council	2003-04-24 12:08:13.000	2003	58250	Open Space	0.000000	218.000000	-218.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1722	Approved	additions-workers cottage	additions-workers cottage	BILAMBIL HEIGHTS	DevUnit	Council	2003-01-10 15:53:35.000	2003	1260	Open Space	0.000000	0.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1761	Approved	rural workers dwelling	rural workers dwelling	DULGUIGAN	DevUnit	Council	2003-01-17 14:35:31.000	2003	23211	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1767	Approved	9 lot subdivision (Stage 11 and 12 - Black Rocks Estate)	9 lot subdivision (Stage 11 and 12 - Black Rocks Estate)	POTTSVILLE	DevUnit	Council	2003-01-06 08:35:40.000	2003	51410	Open Space	0.000000	1503.000000	-1503.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1768	Approved	multi-dwelling housing comprising of 20 dwellings in 5 stages	multi-dwelling housing comprising of 20 dwellings in 5 stage	TWEED HEADS SOUTH	DevUnit	Council	2003-11-18 08:16:56.000	2003	5012	Open Space	0.000000	2013.000000	-2013.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1771	Approved	rural tourist facility	rural tourist facility	UPPER DUROBY	DevUnit	Council	2003-04-01 09:19:41.000	2003	17948	Open Space	0.000000	192.390000	-192.390000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1815	Approved	rural workers dwelling	rural workers dwelling	CAROOL	DevUnit	Council	2003-05-23 14:52:13.000	2003	33095	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1824	ApprovMin	mixed use development comprising of hotel, tourist accommodation, multi-dwelling housing and refreshment room/shop (DIPNR DA62-3-2003)	mixed use development comprising of hotel, tourist accommoda	TWEED HEADS	DevUnit	Minister	2006-06-03 00:00:00.000	2006	12483	Open Space	7162.000000	7162.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1830	Approved	dual occupancy	dual occupancy	POTTSVILLE	DevUnit	Council	2003-01-17 08:16:07.000	2003	44709	Open Space	0.000000	51.000000	-51.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1834	Approved	demolition of dwelling house & two (2) lot subdivision	demolition of dwelling house & two (2) lot subdivision	TWEED HEADS	DevUnit	Council	2003-02-11 14:32:25.000	2003	8129	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1841	Approved	demolition of existing dwelling and erection of a multi-dwelling housing development containing 6 units	demolition of existing dwelling and erection of a multi-dwel	TWEED HEADS	DevUnit	Council	2003-02-07 09:54:27.000	2003	4086	Open Space	0.000000	487.000000	-487.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1853	Approved	mixed commercial and residential development	mixed commercial and residential development	MURWILLUMBAH	DevUnit	Council	2003-01-28 09:33:31.000	2003	18410	Open Space	218.000000	218.000000	0.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1885	Approved	two (2) lot subdivision	two (2) lot subdivision	TERRANORA	DevUnit	Council	2003-01-13 15:04:50.000	2003	17097	Open Space	0.000000	167.000000	-167.000000
S94-05	S94-05 - Casual Open Space (Local)	DA02/1929	Approved	two (2) lot residential subdivision	two (2) lot residential subdivision	BILAMBIL HEIGHTS	DevUnit	Council	2003-06-06 15:00:20.000	2003	31021	Open Space	0.000000	167.000000	-167.000000
